,Stu_Index,CardNo,Sex,Major,AccessCardNo,Acc_Index,Date,Address,Access,Describe
3092,799,180799,女,18连锁经营,21460202,1349583,2019/4/10 13:58,飞凤轩[进门],1,允许通过
3093,799,180799,女,18连锁经营,21460202,1350193,2019/4/10 19:38,飞凤轩[进门],1,允许通过
3094,799,180799,女,18连锁经营,21460202,1350571,2019/4/11 9:53,飞凤轩[进门],1,允许通过
3095,799,180799,女,18连锁经营,21460202,1355535,2019/4/14 11:26,飞凤轩[出门],1,允许通过
3096,799,180799,女,18连锁经营,21460202,1356192,2019/4/14 21:35,飞凤轩[进门],1,允许通过
3097,799,180799,女,18连锁经营,21460202,1358258,2019/4/15 21:20,飞凤轩[出门],1,允许通过
3098,799,180799,女,18连锁经营,21460202,1361508,2019/4/18 22:15,飞凤轩[出门],1,允许通过
3099,799,180799,女,18连锁经营,21460202,1361569,2019/4/19 0:36,飞凤轩[出门],1,允许通过
3100,799,180799,女,18连锁经营,21460202,1366341,2019/4/21 22:16,飞凤轩[出门],1,允许通过
3101,799,180799,女,18连锁经营,21460202,1367998,2019/4/22 22:17,飞凤轩[进门],1,允许通过
3102,799,180799,女,18连锁经营,21460202,1368132,2019/4/23 9:24,飞凤轩[出门],1,允许通过
3103,799,180799,女,18连锁经营,21460202,1368134,2019/4/23 9:26,飞凤轩[进门],1,允许通过
3104,799,180799,女,18连锁经营,21460202,1368138,2019/4/23 9:31,飞凤轩[出门],1,允许通过
3105,799,180799,女,18连锁经营,21460202,1368415,2019/4/23 19:29,飞凤轩[进门],1,允许通过
3106,799,180799,女,18连锁经营,21460202,1368609,2019/4/24 0:49,飞凤轩[出门],1,允许通过
3107,799,180799,女,18连锁经营,21460202,1369402,2019/4/25 10:20,飞凤轩[进门],1,允许通过
3108,799,180799,女,18连锁经营,21460202,1370477,2019/4/25 0:00,飞凤轩[进门],1,允许通过
3109,799,180799,女,18连锁经营,21460202,1373660,2019/4/26 22:00,飞凤轩[进门],1,允许通过
3110,800,180800,女,18连锁经营,21946970,1335307,2019/4/5 20:28,飞凤轩[出门],1,允许通过
3111,800,180800,女,18连锁经营,21946970,1335404,2019/4/5 22:37,飞凤轩[进门],1,允许通过
3112,800,180800,女,18连锁经营,21946970,1335693,2019/4/6 14:44,飞凤轩[进门],1,允许通过
3113,800,180800,女,18连锁经营,21946970,1335896,2019/4/6 18:34,飞凤轩[出门],1,允许通过
3114,800,180800,女,18连锁经营,21946970,1336733,2019/4/7 17:36,飞凤轩[出门],1,允许通过
3115,800,180800,女,18连锁经营,21946970,1339873,2019/4/4 9:36,飞凤轩[出门],1,允许通过
3116,800,180800,女,18连锁经营,21946970,1340078,2019/4/4 13:45,飞凤轩[出门],1,允许通过
3117,800,180800,女,18连锁经营,21946970,1341196,2019/4/2 9:36,飞凤轩[出门],1,允许通过
3118,800,180800,女,18连锁经营,21946970,1344854,2019/4/29 18:40,飞凤轩[出门],1,允许通过
3119,800,180800,女,18连锁经营,21946970,1344904,2019/4/29 0:00,飞凤轩[进门],1,允许通过
3120,800,180800,女,18连锁经营,21946970,1348497,2019/4/9 10:43,飞凤轩[进门],1,允许通过
3121,800,180800,女,18连锁经营,21946970,1348649,2019/4/9 18:30,飞凤轩[进门],1,允许通过
3122,800,180800,女,18连锁经营,21946970,1348804,2019/4/9 21:15,飞凤轩[进门],1,允许通过
3123,800,180800,女,18连锁经营,21946970,1350656,2019/4/11 13:19,飞凤轩[进门],1,允许通过
3124,800,180800,女,18连锁经营,21946970,1351369,2019/4/11 19:37,飞凤轩[进门],1,允许通过
3125,800,180800,女,18连锁经营,21946970,1354605,2019/4/13 10:58,飞凤轩[出门],1,允许通过
3126,800,180800,女,18连锁经营,21946970,1355666,2019/4/14 12:16,飞凤轩[进门],1,允许通过
3127,800,180800,女,18连锁经营,21946970,1357085,2019/4/15 10:00,飞凤轩[进门],1,允许通过
3128,800,180800,女,18连锁经营,21946970,1358679,2019/4/16 18:22,飞凤轩[进门],1,允许通过
3129,800,180800,女,18连锁经营,21946970,1362480,2019/4/19 14:54,飞凤轩[进门],1,允许通过
3130,800,180800,女,18连锁经营,21946970,1362493,2019/4/19 15:14,飞凤轩[出门],1,允许通过
3131,800,180800,女,18连锁经营,21946970,1362621,2019/4/19 19:38,飞凤轩[出门],1,允许通过
3132,800,180800,女,18连锁经营,21946970,1362892,2019/4/20 0:16,飞凤轩[进门],1,允许通过
3133,800,180800,女,18连锁经营,21946970,1363039,2019/4/20 10:09,飞凤轩[出门],1,允许通过
3134,800,180800,女,18连锁经营,21946970,1363056,2019/4/20 10:35,飞凤轩[进门],1,允许通过
3135,800,180800,女,18连锁经营,21946970,1363066,2019/4/20 10:53,飞凤轩[出门],1,允许通过
3136,800,180800,女,18连锁经营,21946970,1365332,2019/4/20 20:23,飞凤轩[进门],1,允许通过
3137,800,180800,女,18连锁经营,21946970,1365439,2019/4/20 22:19,飞凤轩[出门],1,允许通过
3138,800,180800,女,18连锁经营,21946970,1365440,2019/4/20 22:19,飞凤轩[进门],1,允许通过
3139,800,180800,女,18连锁经营,21946970,1365801,2019/4/21 0:00,飞凤轩[出门],1,允许通过
3140,800,180800,女,18连锁经营,21946970,1365815,2019/4/21 13:23,飞凤轩[进门],1,允许通过
3141,800,180800,女,18连锁经营,21946970,1366148,2019/4/21 19:35,飞凤轩[进门],1,允许通过
3142,800,180800,女,18连锁经营,21946970,1368338,2019/4/23 18:28,飞凤轩[进门],1,允许通过
3143,800,180800,女,18连锁经营,21946970,1370416,2019/4/25 21:37,飞凤轩[进门],1,允许通过
3144,800,180800,女,18连锁经营,21946970,1374084,2019/4/27 12:07,飞凤轩[进门],1,允许通过
3145,800,180800,女,18连锁经营,21946970,1374763,2019/4/28 20:17,飞凤轩[出门],1,允许通过
3146,800,180800,女,18连锁经营,21946970,1374882,2019/4/28 0:00,飞凤轩[进门],1,允许通过
3147,801,180801,女,18连锁经营,19049098,1334554,2019/4/1 21:42,飞凤轩[进门],1,允许通过
3148,801,180801,女,18连锁经营,19049098,1335257,2019/4/5 19:36,飞凤轩[进门],1,允许通过
3149,801,180801,女,18连锁经营,19049098,1335276,2019/4/5 19:51,飞凤轩[出门],1,允许通过
3150,801,180801,女,18连锁经营,19049098,1336653,2019/4/7 16:41,飞凤轩[进门],1,允许通过
3151,801,180801,女,18连锁经营,19049098,1340786,2019/4/4 19:18,飞凤轩[出门],1,允许通过
3152,801,180801,女,18连锁经营,19049098,1344492,2019/4/29 10:27,飞凤轩[出门],1,允许通过
3153,801,180801,女,18连锁经营,19049098,1344801,2019/4/29 18:14,飞凤轩[出门],1,允许通过
3154,801,180801,女,18连锁经营,19049098,1344881,2019/4/29 18:51,飞凤轩[进门],1,允许通过
3155,801,180801,女,18连锁经营,19049098,1345016,2019/4/29 0:00,飞凤轩[出门],1,允许通过
3156,801,180801,女,18连锁经营,19049098,1345816,2019/4/30 20:08,飞凤轩[出门],1,允许通过
3157,801,180801,女,18连锁经营,19049098,1350116,2019/4/10 18:34,飞凤轩[进门],1,允许通过
3158,801,180801,女,18连锁经营,19049098,1354089,2019/4/12 20:10,飞凤轩[出门],1,允许通过
3159,801,180801,女,18连锁经营,19049098,1354541,2019/4/13 9:57,飞凤轩[出门],1,允许通过
3160,801,180801,女,18连锁经营,19049098,1354685,2019/4/13 12:23,飞凤轩[出门],1,允许通过
3161,801,180801,女,18连锁经营,19049098,1355874,2019/4/14 15:04,飞凤轩[进门],1,允许通过
3162,801,180801,女,18连锁经营,19049098,1358137,2019/4/15 19:56,飞凤轩[出门],1,允许通过
3163,801,180801,女,18连锁经营,19049098,1358146,2019/4/15 20:00,飞凤轩[进门],1,允许通过
3164,801,180801,女,18连锁经营,19049098,1358688,2019/4/16 18:28,飞凤轩[进门],1,允许通过
3165,801,180801,女,18连锁经营,19049098,1363194,2019/4/20 0:00,飞凤轩[进门],1,允许通过
3166,801,180801,女,18连锁经营,19049098,1365861,2019/4/21 0:00,飞凤轩[出门],1,允许通过
3167,801,180801,女,18连锁经营,19049098,1366112,2019/4/21 19:12,飞凤轩[出门],1,允许通过
3168,801,180801,女,18连锁经营,19049098,1366489,2019/4/22 14:49,飞凤轩[进门],1,允许通过
3169,801,180801,女,18连锁经营,19049098,1374318,2019/4/27 19:53,飞凤轩[出门],1,允许通过
3170,803,180803,女,18连锁经营,19052634,1337263,2019/4/3 8:37,飞凤轩[出门],1,允许通过
3171,803,180803,女,18连锁经营,19052634,1340258,2019/4/4 15:09,飞凤轩[进门],1,允许通过
3172,803,180803,女,18连锁经营,19052634,1345441,2019/4/30 9:17,飞凤轩[出门],1,允许通过
3173,803,180803,女,18连锁经营,19052634,1345453,2019/4/30 9:27,飞凤轩[进门],1,允许通过
3174,803,180803,女,18连锁经营,19052634,1346039,2019/4/30 22:36,飞凤轩[进门],1,允许通过
3175,803,180803,女,18连锁经营,19052634,1348317,2019/4/8 22:56,飞凤轩[进门],1,允许通过
3176,803,180803,女,18连锁经营,19052634,1348443,2019/4/9 9:48,飞凤轩[进门],1,允许通过
3177,803,180803,女,18连锁经营,19052634,1349560,2019/4/10 13:32,飞凤轩[进门],1,允许通过
3178,803,180803,女,18连锁经营,19052634,1353950,2019/4/12 14:47,飞凤轩[出门],1,允许通过
3179,803,180803,女,18连锁经营,19052634,1354179,2019/4/12 21:14,飞凤轩[进门],1,允许通过
3180,803,180803,女,18连锁经营,19052634,1354566,2019/4/13 10:29,飞凤轩[出门],1,允许通过
3181,803,180803,女,18连锁经营,19052634,1356094,2019/4/14 20:29,飞凤轩[出门],1,允许通过
3182,803,180803,女,18连锁经营,19052634,1356105,2019/4/14 20:34,飞凤轩[进门],1,允许通过
3183,803,180803,女,18连锁经营,19052634,1358112,2019/4/15 19:34,飞凤轩[出门],1,允许通过
3184,803,180803,女,18连锁经营,19052634,1358976,2019/4/16 21:50,飞凤轩[出门],1,允许通过
3185,803,180803,女,18连锁经营,19052634,1359072,2019/4/16 22:50,飞凤轩[进门],1,允许通过
3186,803,180803,女,18连锁经营,19052634,1359557,2019/4/17 9:50,飞凤轩[出门],1,允许通过
3187,803,180803,女,18连锁经营,19052634,1361540,2019/4/18 22:59,飞凤轩[进门],1,允许通过
3188,803,180803,女,18连锁经营,19052634,1361719,2019/4/19 0:00,飞凤轩[进门],1,允许通过
3189,803,180803,女,18连锁经营,19052634,1362491,2019/4/19 15:09,飞凤轩[出门],1,允许通过
3190,803,180803,女,18连锁经营,19052634,1362986,2019/4/20 9:19,飞凤轩[出门],1,允许通过
3191,803,180803,女,18连锁经营,19052634,1363104,2019/4/20 13:40,飞凤轩[出门],1,允许通过
3192,803,180803,女,18连锁经营,19052634,1365077,2019/4/20 16:39,飞凤轩[进门],1,允许通过
3193,803,180803,女,18连锁经营,19052634,1365081,2019/4/20 16:43,飞凤轩[出门],1,允许通过
3194,803,180803,女,18连锁经营,19052634,1366279,2019/4/21 21:18,飞凤轩[进门],1,允许通过
3195,803,180803,女,18连锁经营,19052634,1368175,2019/4/23 9:56,飞凤轩[进门],1,允许通过
3196,803,180803,女,18连锁经营,19052634,1368214,2019/4/23 10:45,飞凤轩[进门],1,允许通过
3197,803,180803,女,18连锁经营,19052634,1368556,2019/4/23 22:31,飞凤轩[进门],1,允许通过
3198,806,180806,女,18连锁经营,21237754,1334972,2019/4/5 11:28,飞凤轩[出门],1,允许通过
3199,806,180806,女,18连锁经营,21237754,1335016,2019/4/5 11:48,飞凤轩[进门],1,允许通过
3200,806,180806,女,18连锁经营,21237754,1335202,2019/4/5 15:44,飞凤轩[出门],1,允许通过
3201,806,180806,女,18连锁经营,21237754,1335929,2019/4/6 0:00,飞凤轩[进门],1,允许通过
3202,806,180806,女,18连锁经营,21237754,1336782,2019/4/7 0:00,飞凤轩[出门],1,允许通过
3203,806,180806,女,18连锁经营,21237754,1339189,2019/4/3 18:47,飞凤轩[进门],1,允许通过
3204,806,180806,女,18连锁经营,21237754,1339199,2019/4/3 18:52,飞凤轩[进门],1,允许通过
3205,806,180806,女,18连锁经营,21237754,1340935,2019/4/4 21:21,飞凤轩[进门],1,允许通过
3206,806,180806,女,18连锁经营,21237754,1344838,2019/4/29 18:31,飞凤轩[进门],1,允许通过
3207,806,180806,女,18连锁经营,21237754,1351911,2019/4/12 9:47,飞凤轩[出门],1,允许通过
3208,806,180806,女,18连锁经营,21237754,1354262,2019/4/12 0:00,飞凤轩[进门],1,允许通过
3209,806,180806,女,18连锁经营,21237754,1354269,2019/4/12 0:00,飞凤轩[进门],1,允许通过
3210,806,180806,女,18连锁经营,21237754,1354648,2019/4/13 11:20,飞凤轩[出门],1,允许通过
3211,806,180806,女,18连锁经营,21237754,1354816,2019/4/13 14:13,飞凤轩[出门],1,允许通过
3212,806,180806,女,18连锁经营,21237754,1355522,2019/4/14 11:23,飞凤轩[出门],1,允许通过
3213,806,180806,女,18连锁经营,21237754,1355538,2019/4/14 11:27,飞凤轩[进门],1,允许通过
3214,806,180806,女,18连锁经营,21237754,1357070,2019/4/15 9:51,飞凤轩[进门],1,允许通过
3215,806,180806,女,18连锁经营,21237754,1358535,2019/4/16 9:50,飞凤轩[进门],1,允许通过
3216,806,180806,女,18连锁经营,21237754,1358584,2019/4/16 11:17,飞凤轩[出门],1,允许通过
3217,806,180806,女,18连锁经营,21237754,1358608,2019/4/16 13:21,飞凤轩[进门],1,允许通过
3218,806,180806,女,18连锁经营,21237754,1361418,2019/4/18 21:20,飞凤轩[进门],1,允许通过
3219,806,180806,女,18连锁经营,21237754,1362759,2019/4/19 21:22,飞凤轩[进门],1,允许通过
3220,806,180806,女,18连锁经营,21237754,1370411,2019/4/25 21:34,飞凤轩[进门],1,允许通过
3221,808,180808,女,18连锁经营,21110138,1331717,2019/4/1 15:47,飞凤轩[出门],1,允许通过
3222,808,180808,女,18连锁经营,21110138,1334696,2019/4/5 7:21,飞凤轩[出门],1,允许通过
3223,808,180808,女,18连锁经营,21110138,1336509,2019/4/7 13:45,飞凤轩[进门],1,允许通过
3224,808,180808,女,18连锁经营,21110138,1336916,2019/4/7 19:19,飞凤轩[出门],1,允许通过
3225,808,180808,女,18连锁经营,21110138,1340053,2019/4/4 13:31,飞凤轩[进门],1,允许通过
3226,808,180808,女,18连锁经营,21110138,1340934,2019/4/4 21:21,飞凤轩[进门],1,允许通过
3227,808,180808,女,18连锁经营,21110138,1341110,2019/4/2 8:09,飞凤轩[出门],1,允许通过
3228,808,180808,女,18连锁经营,21110138,1343908,2019/4/2 19:14,飞凤轩[出门],1,允许通过
3229,808,180808,女,18连锁经营,21110138,1344025,2019/4/2 20:20,飞凤轩[进门],1,允许通过
3230,808,180808,女,18连锁经营,21110138,1345359,2019/4/30 8:23,飞凤轩[出门],1,允许通过
3231,808,180808,女,18连锁经营,21110138,1345673,2019/4/30 16:47,飞凤轩[出门],1,允许通过
3232,808,180808,女,18连锁经营,21110138,1345735,2019/4/30 19:16,飞凤轩[出门],1,允许通过
3233,808,180808,女,18连锁经营,21110138,1347292,2019/4/8 0:00,飞凤轩[出门],1,允许通过
3234,808,180808,女,18连锁经营,21110138,1350334,2019/4/10 21:44,飞凤轩[进门],1,允许通过
3235,808,180808,女,18连锁经营,21110138,1354291,2019/4/12 22:20,飞凤轩[进门],1,允许通过
3236,808,180808,女,18连锁经营,21110138,1355318,2019/4/14 8:33,飞凤轩[出门],1,允许通过
3237,808,180808,女,18连锁经营,21110138,1355660,2019/4/14 12:15,飞凤轩[出门],1,允许通过
3238,808,180808,女,18连锁经营,21110138,1355732,2019/4/14 12:48,飞凤轩[进门],1,允许通过
3239,808,180808,女,18连锁经营,21110138,1355749,2019/4/14 12:57,飞凤轩[出门],1,允许通过
3240,808,180808,女,18连锁经营,21110138,1355817,2019/4/14 13:56,飞凤轩[进门],1,允许通过
3241,808,180808,女,18连锁经营,21110138,1355904,2019/4/14 15:45,飞凤轩[出门],1,允许通过
3242,808,180808,女,18连锁经营,21110138,1355975,2019/4/14 19:18,飞凤轩[出门],1,允许通过
3243,808,180808,女,18连锁经营,21110138,1356219,2019/4/14 21:53,飞凤轩[进门],1,允许通过
3244,808,180808,女,18连锁经营,21110138,1357064,2019/4/15 9:50,飞凤轩[进门],1,允许通过
3245,808,180808,女,18连锁经营,21110138,1357913,2019/4/15 14:35,飞凤轩[进门],1,允许通过
3246,808,180808,女,18连锁经营,21110138,1358916,2019/4/16 21:14,飞凤轩[进门],1,允许通过
3247,808,180808,女,18连锁经营,21110138,1359745,2019/4/17 15:57,飞凤轩[进门],1,允许通过
3248,808,180808,女,18连锁经营,21110138,1361266,2019/4/18 19:24,飞凤轩[出门],1,允许通过
3249,808,180808,女,18连锁经营,21110138,1361676,2019/4/19 9:30,飞凤轩[出门],1,允许通过
3250,808,180808,女,18连锁经营,21110138,1363055,2019/4/20 10:35,飞凤轩[进门],1,允许通过
3251,808,180808,女,18连锁经营,21110138,1365094,2019/4/20 17:00,飞凤轩[出门],1,允许通过
3252,808,180808,女,18连锁经营,21110138,1365124,2019/4/20 17:17,飞凤轩[进门],1,允许通过
3253,808,180808,女,18连锁经营,21110138,1365424,2019/4/20 0:00,飞凤轩[出门],1,允许通过
3254,808,180808,女,18连锁经营,21110138,1365426,2019/4/20 22:05,飞凤轩[进门],1,允许通过
3255,808,180808,女,18连锁经营,21110138,1365624,2019/4/21 8:25,飞凤轩[出门],1,允许通过
3256,808,180808,女,18连锁经营,21110138,1365995,2019/4/21 0:00,飞凤轩[进门],1,允许通过
3257,808,180808,女,18连锁经营,21110138,1366291,2019/4/21 21:30,飞凤轩[进门],1,允许通过
3258,808,180808,女,18连锁经营,21110138,1367956,2019/4/22 21:54,飞凤轩[出门],1,允许通过
3259,808,180808,女,18连锁经营,21110138,1368030,2019/4/22 23:00,飞凤轩[出门],1,允许通过
3260,808,180808,女,18连锁经营,21110138,1368412,2019/4/23 19:17,飞凤轩[出门],1,允许通过
3261,808,180808,女,18连锁经营,21110138,1368510,2019/4/23 21:14,飞凤轩[进门],1,允许通过
3262,808,180808,女,18连锁经营,21110138,1369170,2019/4/24 20:49,飞凤轩[出门],1,允许通过
3263,808,180808,女,18连锁经营,21110138,1369173,2019/4/24 0:00,飞凤轩[进门],1,允许通过
3264,808,180808,女,18连锁经营,21110138,1369284,2019/4/24 23:03,飞凤轩[出门],1,允许通过
3265,808,180808,女,18连锁经营,21110138,1370521,2019/4/25 22:58,飞凤轩[出门],1,允许通过
3266,809,180809,女,18连锁经营,19608714,1334692,2019/4/5 7:18,飞凤轩[出门],1,允许通过
3267,809,180809,女,18连锁经营,19608714,1336028,2019/4/6 20:58,飞凤轩[进门],1,允许通过
3268,809,180809,女,18连锁经营,19608714,1336198,2019/4/7 8:12,飞凤轩[出门],1,允许通过
3269,809,180809,女,18连锁经营,19608714,1336224,2019/4/7 8:42,飞凤轩[进门],1,允许通过
3270,809,180809,女,18连锁经营,19608714,1336569,2019/4/7 0:00,飞凤轩[出门],1,允许通过
3271,809,180809,女,18连锁经营,19608714,1336858,2019/4/7 18:40,飞凤轩[进门],1,允许通过
3272,809,180809,女,18连锁经营,19608714,1337053,2019/4/7 0:00,飞凤轩[进门],1,允许通过
3273,809,180809,女,18连锁经营,19608714,1337484,2019/4/3 15:56,飞凤轩[进门],1,允许通过
3274,809,180809,女,18连锁经营,19608714,1339172,2019/4/3 18:37,飞凤轩[进门],1,允许通过
3275,809,180809,女,18连锁经营,19608714,1339282,2019/4/3 19:37,飞凤轩[出门],1,允许通过
3276,809,180809,女,18连锁经营,19608714,1339531,2019/4/4 0:03,飞凤轩[进门],1,允许通过
